"book","chapter","verse","edition","text" 
"Eph","1","06","3.03","χαριτόω@viaa3s ἐγώ@rpa-p ἐν@pd ὁ@ddms ἀγαπάω@vpxpdms υἱός@ndmsc αὐτός@rpgms" 
"Eph","1","07","3.03","ἐν@pd ὅς@rrdms ἔχω@vipa1p ὁ@dafs ἀπολύτρωσις@nafsc διά@pg ὁ@dgns αἷμα@ngnsc αὐτός@rpgms" 
"Eph","1","09","3.03","κατά@pa ὁ@dafs εὐδοκία@nafsc ὅς@rrafs προτίθημι@viam3s ἐν@pd ὁ@ddns μυστήριον@ndnsc ὁ@dgns θέλημα@ngnsc αὐτός@rpgms" 
"Eph","1","10","3.03","εἰς@pa οἰκονομία@nafsc ὁ@dgns πλήρωμα@ngnsc ὁ@dgmp καιρός@ngmpc ἀνακεφαλαιόω@vnam ὁ@danp πᾶς@aianpn εἰς@pa ὁ@dams Χριστός@namsp ὁ@danp ἐπί@pd ὁ@ddmp οὐρανός@ndmpc καί@cc ὁ@danp ἐπί@pg ὁ@dgfs γῆ@ngfsc" 
"Eph","1","12","3.03","εἰς@pa ὁ@dans εἰμί@vnpa ἐγώ@rpa-p εἰς@pa ἔπαινος@namsc δόξα@ngfsc ὁ@damp προελπίζω@vpxaamp εἰς@pa ὁ@dams Χριστός@namsp" 
"Eph","1","13","3.03","ἐν@pd ὅς@rrdms καί@b σύ@rpn-p ἀκούω@vpaanmp ὁ@dams λόγος@namsc ὁ@dgfs ἀλήθεια@ngfsc ὁ@dans εὐαγγέλιον@nansc ἐν@pd ὅς@rrdms πιστεύω@vpaanmp σφραγίζω@viap2p ὁ@ddns πνεῦμα@ndnsc ὁ@dgfs ἐπαγγελία@ngfsc ὁ@ddns ἅγιος@andnsn" 
"Eph","1","17","3.03","ὁ@dnms πατήρ@nnmsc ὁ@dgfs δόξα@ngfsc () πνεῦμα@nansc σοφία@ngfsc" 
"Eph","1","18","3.03","φωτίζω@vpxpamp ὁ@damp ὀφθαλμός@nampc ὁ@dgfs καρδία@ngfsc () ὁ@dnms πλοῦτος@nnmsc ὁ@dgfs κληρονομία@ngfsc ἐν@pd ὁ@ddmp ἅγιος@andmpn" 
"Eph","1","19a","3.03","()" 
"Eph","1","20a","3.03","ἐνεργέω@vixa3s ἐν@pd Χριστός@ndmsp" 
"Eph","1","19b","3.03","ἰσχύς@nafsc αὐτός@rpgms" 
"Eph","1","20b","3.03","ἐγείρω@vpaanms αὐτός@rpams ἐκ@pg νεκρός@angmpn καί@cc καθίζω@vpaanms αὐτός@rpams ἐν@pd δεξιός@andfsn αὐτός@rpgms ()" 
"Eph","1","22a","3.03","καί@cc πᾶς@aianpn ὑποτάσσω@viaa3s" 
"Eph","2","01","3.03","σύ@rpa-p εἰμί@vppaamp ὁ@ddnp παράπτωμα@ndnpc νεκρός@anampn" 
"Eph","2","02","3.03","ἐν@pd ὅς@rrdmp περιπατέω@viaa2p κατά@pa ὁ@dams αἰών@namsc ὁ@dgms κόσμος@ngmsc οὗτος@rdgms κατά@pa ὁ@dams ἄρχων@namsc ὁ@dgfs ἐξουσία@ngfsc ὁ@dgms ἀήρ@ngmsc ὁ@dgns ἐνεργέω@vppagns ἐν@pd ὁ@ddmp υἱός@ndmpc ὁ@dgfs ἀπιστία@ngfsc" 
"Eph","2","03","3.03","ἐν@pd ὅς@rrdmp καί@b ἐγώ@rpn-p πᾶς@ainmpn ἀναστρέφω@viap1p καί@cc εἰμί@viim1p φύσις@ndfsc τέκνον@nnnpc ὀργή@ngfsc ὡς@cs καί@b ὁ@dnmp λοιπός@annmpn" 
"Eph","2","10","3.03","αὐτός@rpgms γάρ@cc εἰμί@vipa1p ποίημα@nnnsc κτίζω@vpapnmp ἐν@pd Χριστός@ndmsp" 
"Eph","2","11","3.03","μνημονεύω@vppanmp σύ@rpn-p ποτέ@b ὁ@dnnp ἔθνος@nnnpc [] ὁ@dnmp λέγω@vpppnmp ἀκροβυστία@nnfsc ὑπό@pg ὁ@dgfs λέγω@vpppgfs περιτομή@ngfsc ἐν@pd σάρξ@ndfsc χειροποίητος@angfsn" 
"Eph","2","12","3.03","ὅτι@cs εἰμί@viia2p [] ὁ@ddms καιρός@ndmsc ἐκεῖνος@rddms χωρίς@pg Χριστός@ngmsp ἀπαλλοτριόω@vpxpnmp ὁ@dgfs πολιτεία@ngfsc ὁ@dgms Ἰσραήλ@ngmsp καί@cc ξένος@annmpn ὁ@dgfp διαθήκη@ngfpc [] ὁ@dgfs ἐπαγγελία@ngfsc ἐλπίς@nafsc μή@x ἔχω@vppanmp καί@cc ἄθεος@annmpn ἐν@pd ὁ@ddms κόσμος@ndmsc" 
"Eph","2","13","3.03","νυνί@b δέ@cc ἐν@pd Χριστός@ndmsp Ἰησοῦς@ndmsp σύ@rpn-p ὁ@dnmp ποτέ@b εἰμί@vppanmp μακράν@b γίνομαι@viap2p ἐγγύς@b ἐν@pd ὁ@ddns αἷμα@ndnsc αὐτός@rpgms" 
"Eph","2","14","3.03","αὐτός@rtnms γάρ@cc εἰμί@vipa3s ὁ@dnfs εἰρήνη@nnfsc ἐγώ@rpg-p ὁ@dnms ποιέω@vpaanms ὁ@danp ἀμφότεροι@ananpn εἷς@acansn καί@cc ὁ@dans μεσότοιχον@nansc ὁ@dgfs ἔχθρα@ngfsc ἐν@pd σάρξ@ndfsc λύω@vpaanms" 
"Eph","2","15","3.03","ὁ@dams νόμος@namsc ὁ@dgfp ἐντολή@ngfpc δόγμα@ndnpc καταργέω@vpaanms ἵνα@cs ὁ@damp δύο@acampn κτίζω@vsaa3s ἐν@pd ἑαυτοῦ@rxdms εἰς@pa εἷς@acamsn καινός@anamsn ἄνθρωπος@namsc ποιέω@vppanms εἰρήνη@nafsc" 
"Eph","2","16","3.03","καί@cc ἀποκαταλλάσσω@vsaa3s ὁ@damp ἀμφότεροι@anampn ὁ@ddms θεός@ndmsc ἐν@pd εἷς@acdnsn σῶμα@ndnsc ἀποκτείνω@vpaanms ὁ@dafs ἔχθρα@nafsc ἐν@pd αὐτός@rpdms διά@pg ὁ@dgms σταυρός@ngmsc" 
"Eph","2","17","3.03","καί@cc ἔρχομαι@vpaanms εὐαγγελίζω@viam3s εἰρήνη@nafsc () ὁ@ddmp μακράν@b καί@cc ὁ@ddmp ἐγγύς@b" 
"Eph","2","18","3.03","ὅτι@cs διά@pg αὐτός@rpgms ἔχω@vipa1p ὁ@dafs προσαγωγή@nafsc ὁ@dnmp ἀμφότεροι@annmpn ἐν@pd εἷς@acdnsn πνεῦμα@ndnsc πρός@pa ὁ@dams πατήρ@namsc" 
"Eph","2","19","3.03","() οὐκέτι@b εἰμί@vipa2p ξένος@annmpn καί@cc πάροικος@annmpn ἀλλά@cc συμπολίτης@nnmpc ὁ@dgmp ἅγιος@angmpn ἀλλά@cc οἰκεῖος@annmpn ὁ@dgms θεός@ngmsc" 
"Eph","2","20","3.03","ἐποικοδομέω@vpapnmp ἐπί@pd ὁ@ddms θεμέλιος@ndmsc ὁ@dgmp ἀπόστολος@ngmpc εἰμί@vppagms ἀκρογωνιαῖος@angmsn Χριστός@ngmsp" 
"Eph","3","08","3.03","ἐγώ@rpd-s ὁ@ddms (ἐλαχύς@andmsc) [] πᾶς@aigmpn (ἅγιος@angmpn) [] δίδωμι@viap3s ὁ@dnfs χάρις@nnfsc οὗτος@rdnfs ἐν@pd ὁ@ddnp ἔθνος@ndnpc εὐαγγελίζω@vnam ὁ@dams ἀνεξιχνίαστος@anamsn πλοῦτος@namsc ὁ@dgms Χριστός@ngmsp" 
"Eph","3","09","3.03","καί@cc φωτίζω@vnaa πᾶς@aiampn τίς@rqnfs ὁ@dnfs οἰκονομία@nnfsc ὁ@dgns μυστήριον@ngnsc ὁ@dgns ἀποκρύπτω@vpxpgns ἀπό@pg ὁ@dgmp αἰών@ngmpc ὁ@ddms θεός@ndmsc ὁ@ddms ὁ@danp πᾶς@aianpn κτίζω@vpaadms" 
"Eph","3","10","3.03","ἵνα@cs γνωρίζω@vsap3s ὁ@ddfp ἀρχή@ndfpc καί@cc ὁ@ddfp ἐξουσία@ndfpc ἐν@pd ἐπουράνιος@andnpn διά@pg ὁ@dgfs ἐκκλησία@ngfsc ὁ@dnfs πολυποίκιλος@annfsn σοφία@nnfsc ὁ@dgms θεός@ngmsc" 
"Eph","4","05","3.03","εἷς@acnmsn κύριος@nnmsc εἷς@acnfsn πίστις@nnfsc εἷς@acnnsn βάπτισμα@nnnsc εἷς@acnmsn Χριστός@nnmsp" 
"Eph","4","06","3.03","εἷς@acnmsn θεός@nnmsc (καί@cc) πατήρ@nnmsc πᾶς@aigmpn ὁ@dnms ἐπί@pg πᾶς@aigmpn καί@cc διά@pg πᾶς@aigmpn καί@cc ἐν@pd πᾶς@aidmpn ἐγώ@rpd-p" 
"Eph","4","08","3.03","αἰχμαλωτεύω@viaa3s αἰχμαλωσία@nafsc" 
"Eph","4","10","3.03","(ὁ@dnms καταβαίνω@vpaanms αὐτός@rtnms εἰμί@vipa3s καί@b ὁ@dnms ἀναβαίνω@vpaanms)" 
"Eph","4","25","3.03","ἀποτίθημι@vpamnmp ὁ@dans ψεῦδος@nansc λαλέω@vdpa2p ἀλήθεια@nafsc πρός@pa ὁ@dams πλησίον@b ἕκαστος@ainmsn" 
"Eph","4","26","3.03","ὀργίζω@vdpp2p καί@cc μή@x ἁμαρτάνω@vdpa2p ὁ@dnms ἥλιος@nnmsc μή@x ἐπιδύω@vdpa3s ἐπί@pd ὁ@ddms παροργισμός@ndmsc σύ@rpg-p" 
"Eph","5","02","3.03","()" 
"Eph","5","11a","3.03","μή@x συγκοινωνέω@vdpa2p ὁ@ddnp ἔργον@ndnpc ὁ@dgns σκότος@ngnsc" 
"Eph","5","14","3.03","διό@cc λέγω@vipa3s ἐγείρω@vdpa2s ὁ@dnms καθεύδω@vppanms καί@cc ἀνίστημι@vdaa2s ἐκ@pg νεκρός@angmpn (καί@cc) ἐπιφαύσκω@vifa3s σύ@rpd-s ὁ@dnms Χριστός@nnmsp" 
"Eph","5","18","3.03","μεθύσκω@vnpp οἶνος@ndmsc αἰσχρός@annnsn" 
"Eph","5","19","3.03","ψαλμός@ndmpc καί@cc ὕμνος@ndmpc () ὁ@ddms θεός@ndmsc" 
"Eph","5","22","3.03","ὁ@dnfp γυνή@nnfpc ὁ@ddmp ἀνήρ@ndmpc ὑποτάσσω@vdpp2p" 
"Eph","5","23","3.03","ὅτι@cs ἀνήρ@nnmsc κεφαλή@nnfsc εἰμί@vipa3s ὁ@dgfs γυνή@ngfsc ὡς@cs καί@b Χριστός@nnmsp κεφαλή@nnfsc εἰμί@vipa3s ὁ@dgfs ἐκκλησία@ngfsc" 
"Eph","5","28b","3.03","ὁ@dafs ἑαυτοῦ@rxgms σάρξ@nafsc ἀγαπάω@vipa3s ὁ@dnms ὁ@dafs ἑαυτοῦ@rxgms γυνή@nafsc ἀγαπάω@vppanms καθώς@cs καί@b ὁ@dnms Χριστός@nnmsp ὁ@dafs ἐκκλησία@nafsc" 
"Eph","5","29","3.03","οὐδείς@rinms ὁ@dafs ἑαυτοῦ@rxgms σάρξ@nafsc μισέω@vipa3s ἀλλά@cc ἐκτρέφω@vipa3s καί@cc θάλπω@vipa3s αὐτός@rpafs καθώς@cs (καί@b) ὁ@dnms Χριστός@nnmsp ὁ@dafs ἐκκλησία@nafsc" 
"Eph","5","31","3.03","ἀντί@pg οὗτος@rdgfs καταλείπω@vifa3s ἄνθρωπος@nnmsc ὁ@dams πατήρ@namsc καί@cc ὁ@dafs μήτηρ@nafsc καί@cc εἰμί@vifm3p ὁ@dnmp δύο@acnmpn εἰς@pa σάρξ@nafsc εἷς@acafsn" 
"Eph","5","32","3.03","ὁ@dnns μυστήριον@nnnsc οὗτος@rdnns μέγας@annnsn εἰμί@vipa3s ἐγώ@rpn-s δέ@cc λέγω@vipa1s εἰς@pa Χριστός@namsp καί@cc ὁ@dafs ἐκκλησία@nafsc" 
"Eph","6","01","3.03","ὁ@dnnp τέκνον@nnnpc ὑπακούω@vdpa2p ὁ@ddmp γονεύς@ndmpc σύ@rpg-p" 
"Eph","6","02","3.03","τιμάω@vdpa2s ὁ@dams πατήρ@namsc καί@cc μήτηρ@nafsc" 
"Eph","6","04","3.03","ἐκτρέφω@vdpa2p ὁ@danp τέκνον@nanpc ἐν@pd παιδεία@ndfsc καί@cc νουθεσία@ndfsc κύριος@ngmsc" 
"Eph","6","11","3.03","ἐνδύω@vdam2p ὁ@dafs πανοπλία@nafsc ὁ@dgms θεός@ngmsc ἐν@pd ὅς@rrdfs ἵστημι@vsaa1p πρός@pa ὁ@dafs μεθοδεία@nafsc ὁ@dgms διάβολος@ngmsc" 
"Eph","6","12","3.03","πρός@pa ὁ@dafp ἐξουσία@nafpc () ὁ@damp κοσμοκράτωρ@nampc ὁ@dgns σκότος@ngnsc οὗτος@rdgns () ὁ@danp πνευματικός@ananpn ὁ@dgfs πονηρία@ngfsc ἐν@pd ὁ@ddnp ἐπουράνιος@andnpn" 
"Eph","6","14","3.03","περιζώννυμι@vpamnmp ὁ@dafs ὀσφύς@nafsc σύ@rpg-p ἐν@pd ἀλήθεια@ndfsc καί@cc ὁ@dams θώραξ@namsc ὁ@dgfs δικαιοσύνη@ngfsc" 
"Eph","6","15","3.03","καί@cc ὑποδέω@vpamnmp ἐν@pd ἑτοιμασία@ndfsc ὁ@dgns εὐαγγέλιον@ngnsc ὁ@dgfs εἰρήνη@ngfsc" 
"Eph","6","16","3.03","ἀναλαμβάνω@vpaanmp ὁ@dams θυρεός@namsc ὁ@dgfs πίστις@ngfsc ἐν@pd ὅς@rrdms δύναμαι@vifm2p πᾶς@aianpn ὁ@danp βέλος@nanpc ὁ@dgms πονηρός@angmsn ὁ@danp πυρόω@vpxpanp σβέννυμι@vnaa" 
"Eph","6","17","3.03","καί@cc ὁ@dafs περικεφαλαία@nafsc ὁ@dgns σωτήριον@ngnsc καί@cc ὁ@dafs μάχαιρα@nafsc ὁ@dgns πνεῦμα@ngnsc ὅς@rrnns εἰμί@vipa3s ῥῆμα@nnnsc θεός@ngmsc" 
"Eph","6","19","3.03","ἵνα@cs ἐγώ@rpd-s δίδωμι@vsap3s ἐν@pd ἄνοιξις@ndfsc ὁ@dgns στόμα@ngnsc ἐν@pd παρρησία@ndfsc γνωρίζω@vnaa ὁ@dans μυστήριον@nansc" 
"Eph","6","20","3.03","ἐν@pd ἅλυσις@ndfsc ἵνα@cs ἐν@pd αὐτός@rpdns παρρησιάζομαι@vsam1s" 
"Col","1","05","3.03","ὁ@dafs ἐλπίς@nafsc ὁ@dafs ἀπόκειμαι@vpppafs () ἐν@pd ὁ@ddmp οὐρανός@ndmpc ὅς@rrafs ἀκούω@viaa2p ἐν@pd ὁ@ddms λόγος@ndmsc ὁ@dgfs ἀλήθεια@ngfsc ὁ@dgns εὐαγγέλιον@ngnsc" 
"Col","1","06a","3.03","ὁ@dgns πάρειμι@vppagns εἰς@pa σύ@rpa-p καθώς@cs καί@b ἐν@pd πᾶς@aidmsn ὁ@ddms κόσμος@ndmsc" 
"Col","1","15","3.03","ὅς@rrnms εἰμί@vipa3s εἰκών@nnfsc ὁ@dgms θεός@ngmsc ὁ@dgms ἀόρατος@angmsn" 
"Col","1","17a","3.03","καί@cc αὐτός@rtnms εἰμί@vipa3s πρό@pg πᾶς@aignpn" 
"Col","1","19","3.03","ἐν@pd ἑαυτοῦ@rxdms εὐδοκέω@viaa3s πᾶς@aiansn ὁ@dans πλήρωμα@nansc κατοικέω@vnaa" 
"Col","1","20","3.03","καί@cc () ἀποκαταλλάσσω@vnaa ὁ@danp πᾶς@aianpn εἰς@pa ἑαυτοῦ@rxams εἰρηνοποιέω@vpaanms διά@pg ὁ@dgns αἷμα@ngnsc ὁ@dgms σταυρός@ngmsc αὐτός@rpgms ()" 
"Col","1","21","3.03","καί@cc σύ@rpa-p ποτέ@b εἰμί@vppaamp ἀπαλλοτριόω@vpxpamp καί@cc ἐχθρός@anampn ὁ@ddfs διάνοια@ndfsc ἐν@pd ὁ@ddnp ἔργον@ndnpc ὁ@ddnp πονηρός@andnpn" 
"Col","1","22","3.03","() ἀποκαταλλάσσω@viaa3s () ἐν@pd ὁ@ddns σῶμα@ndnsc αὐτός@rpgms" 
"Col","1","24","3.03","() ἀνταναπληρόω@vipa1s ὁ@danp ὑστέρημα@nanpc ὁ@dgfp θλῖψις@ngfpc ὁ@dgms Χριστός@ngmsp ἐν@pd ὁ@ddfs σάρξ@ndfsc ὑπέρ@pg ὁ@dgns σῶμα@ngnsc αὐτός@rpgms ὅς@rrnns εἰμί@vipa3s ὁ@dnfs ἐκκλησία@nnfsc" 
"Col","2","04","3.03","παραλογίζομαι@vspm3s ἐν@pd πιθανολογία@ndfsc" 
"Col","2","08","3.03","() διά@pg ὁ@dgfs φιλοσοφία@ngfsc ὡς@cs κενός@angfsn ἀπάτη@ngfsc κατά@pa ὁ@dafs παράδοσις@nafsc ὁ@dgmp ἄνθρωπος@ngmpc κατά@pa ὁ@danp στοιχεῖον@nanpc ὁ@dgms κόσμος@ngmsc" 
"Col","2","13","3.03","συζωοποιέω@viaa3s σύ@rpa-p σύν@pd αὐτός@rpdms χαρίζομαι@vpamnms ὁ@danp παράπτωμα@nanpc" 
"Col","2","16","3.03","μή@x οὖν@cc τὶς@rinms σύ@rpa-p κρίνω@vdpa3s ἐν@pd βρῶσις@ndfsc ἤ@cc ἐν@pd πόσις@ndfsc ἤ@cc ἐν@pd μέρος@ndnsc ἑορτή@ngfsc ἤ@cc νεομηνία@ngfsc καί@cc (σάββατον@ngnpc) []" 
"Col","2","17","3.03","ὅς@rrnns εἰμί@vipa3s σκιά@nnfsc ὁ@dgnp μέλλω@vppagnp" 
"Col","2","18","3.03","θέλω@vppanms ἐν@pd ταπεινοφροσύνη@ndfsc θρησκεία@ndfsc ὁ@dgmp ἄγγελος@ngmpc ὅς@rranp ὁράω@vixa3s ἐμβατεύω@vppanms" 
"Col","2","19","3.03","οὐ@b κρατέω@vppanms ὁ@dafs κεφαλή@nafsc" 
"Col","2","21","3.03","μή@x ἅπτω@vsam2s μηδέ@x γεύω@vsam2s" 
"Col","2","22","3.03","κατά@pa ὁ@danp ἔνταλμα@nanpc καί@cc διδασκαλία@nafpc ὁ@dgmp ἄνθρωπος@ngmpc" 
"Col","3","01","3.03","[εἰ@cs οὖν@cc συνεγείρω@viap2p ὁ@ddms Χριστός@ndmsp ὁ@danp ἄνω@b ζητέω@vdpa2p ὅς@b ὁ@dnms Χριστός@nnmsp εἰμί@vipa3s ἐν@pd δεξιός@andfsn ὁ@dgms θεός@ngmsc κάθημαι@vppmnms]" 
"Col","3","02","3.03","[ὁ@danp ἄνω@b φρονέω@vdpa2p ὁ@danp μή@x ἐπί@pg ὁ@dgfs γῆ@ngfsc]" 
"Col","3","03","3.03","[ἀποθνῄσκω@viaa2p γάρ@cc καί@cc ὁ@dnfs ζωή@nnfsc σύ@rpg-p κρύπτω@vixp3s σύν@pd ὁ@ddms Χριστός@ndmsp ἐν@pd ὁ@ddms θεός@ndmsc]" 
"Col","3","04","3.03","[ὅταν@cs ὁ@dnms Χριστός@nnmsp φανερόω@vsap3s ὁ@dnfs ζωή@nnfsc σύ@rpg-p τότε@b καί@b σύ@rpn-p σύν@pd αὐτός@rpdms φανερόω@vifp2p ἐν@pd δόξα@ndfsc]" 
"Col","3","05","3.03","[νεκρόω@vdaa2p οὖν@cc ὁ@danp μέλος@nanpc ὁ@danp ἐπί@pg ὁ@dgfs γῆ@ngfsc πορνεία@nafsc ἀκαθαρσία@nafsc πάθος@nansc ἐπιθυμία@nafsc κακός@anafsn καί@cc ὁ@dafs πλεονεξία@nafsc ὅστις@rrnfs εἰμί@vipa3s εἰδωλολατρία@nnfsc]" 
"Col","3","06","3.03","[διά@pa ὅς@rrans ἔρχομαι@vipm3s ὁ@dnfs ὀργή@nnfsc ὁ@dgms θεός@ngmsc]" 
"Col","3","07","3.03","[ἐν@pd ὅς@rrdnp καί@b σύ@rpn-p περιπατέω@viaa2p ποτέ@b ὅτε@cs ζάω@viia2p ἐν@pd οὗτος@rddnp]" 
"Col","3","08","3.03","[νυνί@b δέ@cc ἀποτίθημι@vdam2p καί@b σύ@rpn-p ὁ@danp πᾶς@aianpn ὀργή@nafsc θυμός@namsc κακία@nafsc βλασφημία@nafsc αἰσχρολογία@nafsc ἐκ@pg ὁ@dgns στόμα@ngnsc σύ@rpg-p]" 
"Col","3","09","3.03","ὁ@dams παλαιός@anamsn ἄνθρωπος@namsc [σύν@pd ὁ@ddfp πρᾶξις@ndfpc αὐτός@rpgms]" 
"Col","3","10","3.03","[καί@cc ἐνδύω@vpamnmp ὁ@dams νέος@anamsn ὁ@dams ἀνακαινόω@vpppams εἰς@pa ἐπίγνωσις@nafsc κατά@pa εἰκών@nafsc ὁ@dgms κτίζω@vpaagms αὐτός@rpams]" 
"Col","4","10","3.03","ἀσπάζομαι@vipm3s σύ@rpa-p Ἀρίσταρχος@nnmsp ὁ@dnms συναιχμάλωτος@nnmsc ἐγώ@rpg-s καί@cc Μᾶρκος@nnmsp ὁ@dnms ἀνεψιός@nnmsc Βαρναβᾶς@ngmsp περί@pg ὅς@rrgms λαμβάνω@viaa2p ἐντολή@nafpc ἵνα@cs (ἐάν@cs) ἔρχομαι@vsaa3s πρός@pa σύ@rpa-p (δέχομαι@vdam2p) [] αὐτός@rpams" 
"Col","4","11","3.03","καί@cc Ἰησοῦς@nnmsp ὁ@dnms λέγω@vpppnms Ἰοῦστος@nnmsp ὁ@dnmp εἰμί@vppanmp ἐκ@pg περιτομή@ngfsc οὗτος@rdnmp μόνος@annmpn ἐγώ@rpg-s εἰμί@vipa3p συνεργός@annmpn εἰς@pa ὁ@dafs βασιλεία@nafsc ὁ@dgms θεός@ngmsc ὅστις@rrnmp γίνομαι@viap3p ἐγώ@rpd-s παρηγορία@nnfsc]" 
"Col","4","12","3.03","[ἀσπάζομαι@vipm3s σύ@rpa-p Ἐπαφρᾶς@nnmsp ὁ@dnms ἐκ@pg σύ@rpg-p δοῦλος@nnmsc Χριστός@ngmsp Ἰησοῦς@ngmsp πάντοτε@b ἀγωνίζομαι@vppmnms ὑπέρ@pg σύ@rpg-p ἐν@pd ὁ@ddfp προσευχή@ndfpc ἵνα@cs ἵστημι@vsap2p τέλειος@annmpn καί@cc πληροφορέω@vpxpnmp ἐν@pd πᾶς@aidnsn θέλημα@ndnsc ὁ@dgms θεός@ngmsc]" 
"Col","4","13","3.03","[μαρτυρέω@vipa1s γάρ@cc αὐτός@rpdms ὅτι@cs ἔχω@vipa3s πολύς@anamsn πόνος@namsc ὑπέρ@pg σύ@rpg-p καί@cc ὁ@dgmp ἐν@pd Λαοδίκεια@ndfsp καί@cc ὁ@dgmp ἐν@pd Ἱεράπολις@ndfsp" 
"Col","4","14","3.03","ἀσπάζομαι@vipm3s σύ@rpa-p Λουκᾶς@nnmsp καί@cc Δημᾶς@nnmsp" 
"Col","4","16","3.03","()" 
"Phi","1","02","3.03","χάρις@nnfsc σύ@rpd-p καί@cc εἰρήνη@nnfsc ἀπό@pg θεός@ngmsc πατήρ@ngmsc καί@cc κύριος@ngmsc Ἰησοῦς@ngmsp Χριστός@ngmsp" 
"Phi","1","03","3.03","εὐχαριστέω@vipa1s Χριστός@ndmsp (ὁ@ddms θεός@ndmsc ἐγώ@rpg-s)" 
"Phi","1","04","3.03","ἐν@pd πᾶς@aidfsn δέησις@ndfsc ἐγώ@rpg-s" 
"Phi","1","12","3.03","ὁ@dnmp ἐκ@pg ἐγώ@rpg-s εἰς@pa προκοπή@nafsc ὁ@dgfs ἀλήθεια@ngfsc ὁ@dgns εὐαγγέλιον@ngnsc (ἔρχομαι@vixa3p πρός@pa σύ@rpamp)" 
"Phi","1","13","3.03","ὁ@damp δεσμός@nampc ἐγώ@rpg-s φανερός@anampn ἐν@pd Χριστός@ndmsp" 
"Phi","1","18","3.03","(ἐν@pd οὗτος@rddns) χαίρω@vipa1s" 
"Phi","1","19","3.03","οὗτος@rdnns ἐγώ@rpd-s (ἀποβαίνω@vifm3s) εἰς@pa σωτηρία@nafsc διά@pg ὁ@dgfs σύ@rpg-p δέησις@ngfpc καί@cc ἐπιχορηγία@ngfsc πνεῦμα@ngnsc" 
"Phi","1","20","3.03","εἴτε@cc διά@pg ζωή@ngfsc εἴτε@cc διά@pg θάνατος@ngmsc" 
"Phi","1","21","3.03","εἰμί@vipa3s γάρ@cc ἐγώ@rpd-s ὁ@dnns ζάω@vnpa ἐν@pd Χριστός@ndmsp καί@cc ὁ@dnns ἀποθνῄσκω@vnaa χαρά@nnfsc" 
"Phi","1","14","3.03","πείθω@vpxaamp ὁ@ddmp δεσμός@ndmpc ἐγώ@rpg-s περισσοτέρως@b τολμάω@vnpa ὁ@dams λόγος@namsc λαλέω@vnpa" 
"Phi","1","15","3.03","τὶς@rinmp διά@pa φθόνος@namsc καί@cc ἔρις@nafsc τὶς@rinmp δέ@cc διά@pg λόγος@ngmsc δόξα@nafsc" 
"Phi","1","16","3.03","ὁ@dnmp μέν@x ἐκ@pg ἀγάπη@ngfsc" 
"Phi","1","17","3.03","ὁ@dnmp δέ@cc ἐκ@pg ἐριθεία@ngfsc ἤδη@b καί@cc τὶς@rinmp ἐκ@pg ἀγών@ngmsc ὁ@dams Χριστός@namsp καταγγέλλω@vipa3p" 
"Phi","1","18","3.03","οὐδείς@rians ἐγώ@rpd-s διαφέρω@vipa3s εἴτε@cc πρόφασις@ndfsc εἴτε@cc ἀλήθεια@ndfsc Χριστός@nnmsp καταγγέλλω@vipp3s" 
"Phi","1","23","3.03","ὁ@dafs ἐπιθυμία@nafsc ἔχω@vppanms εἰς@pa ὁ@dans ἔξειμι@vnpa ἐκ@pg ὁ@dgns σῶμα@ngnsc [] καί@cc σύν@pd ὁ@ddms κύριος@ndmsc εἰμί@vnpa" 
"Phi","2","02","3.03","ὁ@dafs αὐτός@atafsn ἀγάπη@nafsc ἔχω@vppanmp () ἵνα@cs ὁ@dans αὐτός@rpans φρονέω@vspa2p" 
"Phi","2","12","3.03","ὥστε@cs ἀγαπητός@anvmpn ἐγώ@rpg-s καθώς@cs ἀκούω@viaa2p ὁ@dafs παρουσία@nafsc ἐγώ@rpg-s οὕτω@b κρατέω@vdpa2p καί@cc πράσσω@vdpa2p ἐν@pd φόβος@ndmsc θεός@ngmsc" 
"Phi","2","13","3.03","εἰμί@vipa3s γάρ@cc ὁ@dnms θεός@nnmsc ὁ@dnms ἐνεργέω@vppanms ἐν@pd σύ@rpd-p" 
"Phi","2","14","3.03","ποιέω@vdpa2p χωρίς@pg διαλογισμός@ngmsc ὅς@rrans τὶς@rians ἄν@x ποιέω@vspa2p" 
"Phi","2","06","3.03","ἐν@pd μορφή@ndfsc θεός@ngmsc ὑπάρχω@vppanms οὐ@b ἁρπαγμός@namsc ἡγέομαι@viam3s ὁ@dans εἰμί@vnpa ἴσος@b θεός@ndmsc" 
"Phi","2","07","3.03","ἀλλά@cc κενόω@viaa3s ἑαυτοῦ@rxams μορφή@nafsc δοῦλος@ngmsc λαμβάνω@vpaanms ἐν@pd ὁμοίωμα@ndnsc ἄνθρωπος@ngmsc καί@cc σχῆμα@ndnsc εὑρίσκω@vpapnms ἄνθρωπος@nnmsc" 
"Phi","2","08","3.03","[ὑπήκοος@annmsn μέχρι@pg θάνατος@ngmsc θάνατος@ngmsc σταυρός@ngmsc]" 
"Phi","3","01","3.03","ὁ@dans λοιπός@anansn ἀγαπητός@anvmpn χαίρω@vdpa2p ἐν@pd Χριστός@ndmsp" 
"Phi","3","04","3.03","πεποίθησις@nafsc ἐν@pd σάρξ@ndfsc" 
